order_id,order_date,order_month,order_status,customer_id,country,product_id,product_name,category,brand,supplier_id,supplier_name,quantity,unit_price,revenue,cost_price,selling_price,margin,margin_percentage,stock_quantity,stock_status,delivery_days,reliability_score
315,2026-02-04,2026-02,Cancelled,1143,France,68,Notebook Set 12,Office,OfficePlus,7,OfficePlus Vendor,1,104.58,104.58,67.59,110.08,42.49,0.386,18,Low Stock,5,4.2
315,2026-02-04,2026-02,Cancelled,1143,France,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,3,9.63,28.89,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
316,2026-02-04,2026-02,Cancelled,1146,France,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,1,13.84,13.84,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
316,2026-02-04,2026-02,Cancelled,1146,France,59,Monitor Stand 3,Office,OfficePlus,7,OfficePlus Vendor,1,122.97,122.97,71.06,129.44,58.38,0.451,60,Medium Stock,5,4.2
316,2026-02-04,2026-02,Cancelled,1146,France,50,Makeup Mirror 8,Beauty,BeautyPro,6,BeautyPro Trade,1,23.49,23.49,16.61,23.97,7.36,0.3071,8,Low Stock,2,4.7
316,2026-02-04,2026-02,Cancelled,1146,France,59,Monitor Stand 3,Office,OfficePlus,7,OfficePlus Vendor,1,129.44,129.44,71.06,129.44,58.38,0.451,60,Medium Stock,5,4.2
317,2026-02-05,2026-02,Completed,1029,Netherlands,69,Desk Organizer 13,Office,OfficePlus,7,OfficePlus Vendor,2,12.1,24.2,8.14,12.1,3.96,0.3273,8,Low Stock,5,4.2
317,2026-02-05,2026-02,Completed,1029,Netherlands,32,Jump Rope 4,Fitness,UrbanFit,5,UrbanFit Partners,3,124.83,374.49,66.2,124.83,58.63,0.4697,150,High Stock,7,3.9
317,2026-02-05,2026-02,Completed,1029,Netherlands,35,Resistance Band 7,Fitness,UrbanFit,5,UrbanFit Partners,2,83.84,167.68,58.47,88.25,29.78,0.3375,60,Medium Stock,7,3.9
318,2026-02-05,2026-02,Completed,1114,Netherlands,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,1,89.23,89.23,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
318,2026-02-05,2026-02,Completed,1114,Netherlands,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,2,72.99,145.98,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
318,2026-02-05,2026-02,Completed,1114,Netherlands,47,Hair Dryer 5,Beauty,BeautyPro,6,BeautyPro Trade,2,25.98,51.96,17.47,27.35,9.88,0.3612,25,Medium Stock,2,4.7
319,2026-02-06,2026-02,Completed,1085,Spain,61,Notebook Set 5,Office,OfficePlus,7,OfficePlus Vendor,1,88.72,88.72,55.09,88.72,33.63,0.3791,12,Low Stock,5,4.2
319,2026-02-06,2026-02,Completed,1085,Spain,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,1,63.5,63.5,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
319,2026-02-06,2026-02,Completed,1085,Spain,9,Wireless Mouse 9,Electronics,TechNova,1,TechNova Supplies,2,110.83,221.66,77.98,116.66,38.68,0.3316,150,High Stock,3,4.8
320,2026-02-06,2026-02,Completed,1174,Italy,49,Body Lotion 7,Beauty,BeautyPro,6,BeautyPro Trade,1,131.13,131.13,74.49,131.13,56.64,0.4319,40,Medium Stock,2,4.7
320,2026-02-06,2026-02,Completed,1174,Italy,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,2,9.83,19.66,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
320,2026-02-06,2026-02,Completed,1174,Italy,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,3,119.06,357.18,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
320,2026-02-06,2026-02,Completed,1174,Italy,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,2,99.98,199.96,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
321,2026-02-06,2026-02,Cancelled,1126,Austria,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,2,116.68,233.36,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
322,2026-02-06,2026-02,Completed,1074,Austria,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,3,51.76,155.28,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
322,2026-02-06,2026-02,Completed,1074,Austria,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,3,72.99,218.97,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
322,2026-02-06,2026-02,Completed,1074,Austria,27,Desk Lamp 13,Home,HomeStyle,4,HomeStyle Distribution,3,56.83,170.49,43.08,56.83,13.75,0.2419,40,Medium Stock,4,4.5
322,2026-02-06,2026-02,Completed,1074,Austria,74,Lunch Box 4,Green Living,EcoTrend,8,EcoTrend Supply,1,41.86,41.86,25.01,44.06,19.05,0.4324,12,Low Stock,6,4.3
323,2026-02-06,2026-02,Completed,1046,Spain,35,Resistance Band 7,Fitness,UrbanFit,5,UrbanFit Partners,2,86.48,172.96,58.47,88.25,29.78,0.3375,60,Medium Stock,7,3.9
323,2026-02-06,2026-02,Completed,1046,Spain,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,2,101.77,203.54,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
324,2026-02-06,2026-02,Completed,1052,Austria,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,1,18.97,18.97,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
324,2026-02-06,2026-02,Completed,1052,Austria,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,2,60.32,120.64,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
325,2026-02-06,2026-02,Processing,1137,Spain,53,Face Cleanser 11,Beauty,BeautyPro,6,BeautyPro Trade,2,76.5,153.0,55.64,78.06,22.42,0.2872,12,Low Stock,2,4.7
325,2026-02-06,2026-02,Processing,1137,Spain,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,2,80.78,161.56,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
325,2026-02-06,2026-02,Processing,1137,Spain,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,1,22.35,22.35,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
325,2026-02-06,2026-02,Processing,1137,Spain,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,3,100.27,300.81,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
326,2026-02-06,2026-02,Completed,1035,Spain,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,1,100.27,100.27,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
326,2026-02-06,2026-02,Completed,1035,Spain,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,2,102.02,204.04,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
327,2026-02-07,2026-02,Completed,1169,Germany,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,2,14.38,28.76,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
328,2026-02-08,2026-02,Processing,1094,Spain,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,2,16.37,32.74,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
328,2026-02-08,2026-02,Processing,1094,Spain,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,2,80.85,161.7,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
328,2026-02-08,2026-02,Processing,1094,Spain,52,Hair Dryer 10,Beauty,BeautyPro,6,BeautyPro Trade,2,14.65,29.3,9.27,14.65,5.38,0.3672,18,Low Stock,2,4.7
328,2026-02-08,2026-02,Processing,1094,Spain,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,3,135.99,407.97,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
329,2026-02-09,2026-02,Completed,1009,Netherlands,95,Puzzle Set 11,Kids,KidsWorld,9,KidsWorld Source,2,83.83,167.66,63.38,88.24,24.86,0.2817,150,High Stock,8,3.8
329,2026-02-09,2026-02,Completed,1009,Netherlands,13,Smart Plug 13,Electronics,TechNova,1,TechNova Supplies,2,53.35,106.7,31.65,53.35,21.7,0.4067,12,Low Stock,3,4.8
330,2026-02-10,2026-02,Cancelled,1045,Italy,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,3,61.01,183.03,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
330,2026-02-10,2026-02,Cancelled,1045,Italy,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,3,18.68,56.04,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
330,2026-02-10,2026-02,Cancelled,1045,Italy,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,2,92.15,184.3,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
331,2026-02-11,2026-02,Cancelled,1125,Italy,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,2,87.45,174.9,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
331,2026-02-11,2026-02,Cancelled,1125,Italy,56,Body Lotion 14,Beauty,BeautyPro,6,BeautyPro Trade,1,57.32,57.32,34.68,58.49,23.81,0.4071,40,Medium Stock,2,4.7
331,2026-02-11,2026-02,Cancelled,1125,Italy,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,3,131.96,395.88,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
331,2026-02-11,2026-02,Cancelled,1125,Italy,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,3,92.15,276.45,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
332,2026-02-11,2026-02,Processing,1176,Austria,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,3,76.74,230.22,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
333,2026-02-13,2026-02,Cancelled,1046,Netherlands,64,Monitor Stand 8,Office,OfficePlus,7,OfficePlus Vendor,2,57.61,115.22,42.91,60.64,17.73,0.2924,8,Low Stock,5,4.2
333,2026-02-13,2026-02,Cancelled,1046,Netherlands,60,Desk Organizer 4,Office,OfficePlus,7,OfficePlus Vendor,2,60.69,121.38,37.86,60.69,22.83,0.3762,40,Medium Stock,5,4.2
334,2026-02-14,2026-02,Processing,1173,Germany,56,Body Lotion 14,Beauty,BeautyPro,6,BeautyPro Trade,3,58.49,175.47,34.68,58.49,23.81,0.4071,40,Medium Stock,2,4.7
334,2026-02-14,2026-02,Processing,1173,Germany,19,Wall Shelf 5,Home,HomeStyle,4,HomeStyle Distribution,1,26.29,26.29,15.47,26.83,11.36,0.4234,150,High Stock,4,4.5
334,2026-02-14,2026-02,Processing,1173,Germany,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,3,116.68,350.04,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
334,2026-02-14,2026-02,Processing,1173,Germany,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,3,16.7,50.1,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
335,2026-02-14,2026-02,Cancelled,1135,Spain,34,Foam Roller 6,Fitness,UrbanFit,5,UrbanFit Partners,1,69.63,69.63,44.58,73.3,28.72,0.3918,25,Medium Stock,7,3.9
335,2026-02-14,2026-02,Cancelled,1135,Spain,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,3,113.11,339.33,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
335,2026-02-14,2026-02,Cancelled,1135,Spain,51,Face Cleanser 9,Beauty,BeautyPro,6,BeautyPro Trade,3,74.72,224.16,61.1,78.65,17.55,0.2231,120,High Stock,2,4.7
335,2026-02-14,2026-02,Cancelled,1135,Spain,98,Night Light 14,Kids,KidsWorld,9,KidsWorld Source,3,132.52,397.56,76.25,139.49,63.24,0.4534,150,High Stock,8,3.8
336,2026-02-14,2026-02,Completed,1012,France,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,2,14.57,29.14,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
336,2026-02-14,2026-02,Completed,1012,France,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,1,138.77,138.77,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
336,2026-02-14,2026-02,Completed,1012,France,87,Drawing Kit 3,Kids,KidsWorld,9,KidsWorld Source,3,73.96,221.88,51.16,73.96,22.8,0.3083,150,High Stock,8,3.8
336,2026-02-14,2026-02,Completed,1012,France,13,Smart Plug 13,Electronics,TechNova,1,TechNova Supplies,1,52.28,52.28,31.65,53.35,21.7,0.4067,12,Low Stock,3,4.8
337,2026-02-15,2026-02,Cancelled,1141,France,40,Jump Rope 12,Fitness,UrbanFit,5,UrbanFit Partners,2,34.35,68.7,23.22,36.16,12.94,0.3579,90,High Stock,7,3.9
338,2026-02-15,2026-02,Returned,1057,Germany,94,Toy Basket 10,Kids,KidsWorld,9,KidsWorld Source,1,39.06,39.06,23.3,39.06,15.76,0.4035,8,Low Stock,8,3.8
338,2026-02-15,2026-02,Returned,1057,Germany,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,2,119.06,238.12,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
338,2026-02-15,2026-02,Returned,1057,Germany,53,Face Cleanser 11,Beauty,BeautyPro,6,BeautyPro Trade,3,78.06,234.18,55.64,78.06,22.42,0.2872,12,Low Stock,2,4.7
338,2026-02-15,2026-02,Returned,1057,Germany,42,Jump Rope 14,Fitness,UrbanFit,5,UrbanFit Partners,2,89.69,179.38,69.79,89.69,19.9,0.2219,12,Low Stock,7,3.9
339,2026-02-16,2026-02,Cancelled,1121,France,42,Jump Rope 14,Fitness,UrbanFit,5,UrbanFit Partners,2,85.21,170.42,69.79,89.69,19.9,0.2219,12,Low Stock,7,3.9
339,2026-02-16,2026-02,Cancelled,1121,France,52,Hair Dryer 10,Beauty,BeautyPro,6,BeautyPro Trade,2,14.65,29.3,9.27,14.65,5.38,0.3672,18,Low Stock,2,4.7
339,2026-02-16,2026-02,Cancelled,1121,France,83,Lunch Box 13,Green Living,EcoTrend,8,EcoTrend Supply,2,41.87,83.74,32.32,41.87,9.55,0.2281,60,Medium Stock,6,4.3
340,2026-02-16,2026-02,Completed,1022,Germany,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,2,44.49,88.98,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
341,2026-02-16,2026-02,Cancelled,1108,Germany,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,3,80.78,242.34,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
342,2026-02-17,2026-02,Returned,1044,Netherlands,71,Bamboo Cutlery 1,Green Living,EcoTrend,8,EcoTrend Supply,2,132.86,265.72,78.04,135.57,57.53,0.4244,25,Medium Stock,6,4.3
342,2026-02-17,2026-02,Returned,1044,Netherlands,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,2,62.23,124.46,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
343,2026-02-17,2026-02,Returned,1153,Germany,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,2,87.54,175.08,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
343,2026-02-17,2026-02,Returned,1153,Germany,31,Yoga Mat 3,Fitness,UrbanFit,5,UrbanFit Partners,1,35.48,35.48,23.07,37.35,14.28,0.3823,12,Low Stock,7,3.9
344,2026-02-18,2026-02,Processing,1007,Italy,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,2,21.67,43.34,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
344,2026-02-18,2026-02,Processing,1007,Italy,29,Yoga Mat 1,Fitness,UrbanFit,5,UrbanFit Partners,2,78.25,156.5,49.92,78.25,28.33,0.362,12,Low Stock,7,3.9
344,2026-02-18,2026-02,Processing,1007,Italy,85,Night Light 1,Kids,KidsWorld,9,KidsWorld Source,3,80.44,241.32,55.02,80.44,25.42,0.316,40,Medium Stock,8,3.8
344,2026-02-18,2026-02,Processing,1007,Italy,53,Face Cleanser 11,Beauty,BeautyPro,6,BeautyPro Trade,1,78.06,78.06,55.64,78.06,22.42,0.2872,12,Low Stock,2,4.7
345,2026-02-19,2026-02,Completed,1136,Spain,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,3,16.7,50.1,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
345,2026-02-19,2026-02,Completed,1136,Spain,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,3,9.67,29.01,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
345,2026-02-19,2026-02,Completed,1136,Spain,79,Reusable Bottle 9,Green Living,EcoTrend,8,EcoTrend Supply,3,25.67,77.01,13.65,25.67,12.02,0.4683,18,Low Stock,6,4.3
346,2026-02-19,2026-02,Completed,1003,Italy,79,Reusable Bottle 9,Green Living,EcoTrend,8,EcoTrend Supply,2,25.67,51.34,13.65,25.67,12.02,0.4683,18,Low Stock,6,4.3
346,2026-02-19,2026-02,Completed,1003,Italy,61,Notebook Set 5,Office,OfficePlus,7,OfficePlus Vendor,2,84.28,168.56,55.09,88.72,33.63,0.3791,12,Low Stock,5,4.2
347,2026-02-20,2026-02,Processing,1085,Spain,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,3,9.34,28.02,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
347,2026-02-20,2026-02,Processing,1085,Spain,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,1,80.78,80.78,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
348,2026-02-20,2026-02,Returned,1160,Netherlands,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,1,60.32,60.32,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
348,2026-02-20,2026-02,Returned,1160,Netherlands,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,2,89.23,178.46,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
348,2026-02-20,2026-02,Returned,1160,Netherlands,27,Desk Lamp 13,Home,HomeStyle,4,HomeStyle Distribution,2,53.99,107.98,43.08,56.83,13.75,0.2419,40,Medium Stock,4,4.5
348,2026-02-20,2026-02,Returned,1160,Netherlands,82,Lunch Box 12,Green Living,EcoTrend,8,EcoTrend Supply,3,41.23,123.69,24.1,41.23,17.13,0.4155,8,Low Stock,6,4.3
349,2026-02-21,2026-02,Completed,1151,Netherlands,32,Jump Rope 4,Fitness,UrbanFit,5,UrbanFit Partners,2,124.83,249.66,66.2,124.83,58.63,0.4697,150,High Stock,7,3.9
349,2026-02-21,2026-02,Completed,1151,Netherlands,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,3,9.83,29.49,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
350,2026-02-21,2026-02,Completed,1150,Italy,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,2,32.99,65.98,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
351,2026-02-22,2026-02,Completed,1179,Netherlands,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,2,9.67,19.34,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
351,2026-02-22,2026-02,Completed,1179,Netherlands,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,2,9.67,19.34,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
351,2026-02-22,2026-02,Completed,1179,Netherlands,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,3,31.34,94.02,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
352,2026-02-22,2026-02,Completed,1115,Spain,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,3,31.34,94.02,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
352,2026-02-22,2026-02,Completed,1115,Spain,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,3,43.13,129.39,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
352,2026-02-22,2026-02,Completed,1115,Spain,93,Toy Basket 9,Kids,KidsWorld,9,KidsWorld Source,2,116.06,232.12,71.46,116.06,44.6,0.3843,90,High Stock,8,3.8
353,2026-02-22,2026-02,Completed,1065,Austria,24,Storage Box 10,Home,HomeStyle,4,HomeStyle Distribution,3,70.49,211.47,56.02,74.2,18.18,0.245,150,High Stock,4,4.5
353,2026-02-22,2026-02,Completed,1065,Austria,29,Yoga Mat 1,Fitness,UrbanFit,5,UrbanFit Partners,3,78.25,234.75,49.92,78.25,28.33,0.362,12,Low Stock,7,3.9
353,2026-02-22,2026-02,Completed,1065,Austria,70,Monitor Stand 14,Office,OfficePlus,7,OfficePlus Vendor,3,28.73,86.19,20.76,29.32,8.56,0.292,12,Low Stock,5,4.2
354,2026-02-23,2026-02,Cancelled,1079,Germany,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,2,98.77,197.54,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
355,2026-02-23,2026-02,Processing,1140,Germany,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,2,82.5,165.0,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
356,2026-02-24,2026-02,Completed,1117,Netherlands,71,Bamboo Cutlery 1,Green Living,EcoTrend,8,EcoTrend Supply,2,135.57,271.14,78.04,135.57,57.53,0.4244,25,Medium Stock,6,4.3
357,2026-02-24,2026-02,Returned,1113,France,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,2,9.19,18.38,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
357,2026-02-24,2026-02,Returned,1113,France,45,Body Lotion 3,Beauty,BeautyPro,6,BeautyPro Trade,3,72.19,216.57,39.7,72.19,32.49,0.4501,12,Low Stock,2,4.7
358,2026-02-24,2026-02,Completed,1167,Italy,40,Jump Rope 12,Fitness,UrbanFit,5,UrbanFit Partners,1,34.35,34.35,23.22,36.16,12.94,0.3579,90,High Stock,7,3.9
358,2026-02-24,2026-02,Completed,1167,Italy,23,Air Humidifier 9,Home,HomeStyle,4,HomeStyle Distribution,3,73.37,220.11,49.69,77.23,27.54,0.3566,40,Medium Stock,4,4.5
358,2026-02-24,2026-02,Completed,1167,Italy,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,3,109.21,327.63,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
358,2026-02-24,2026-02,Completed,1167,Italy,60,Desk Organizer 4,Office,OfficePlus,7,OfficePlus Vendor,2,60.69,121.38,37.86,60.69,22.83,0.3762,40,Medium Stock,5,4.2
359,2026-02-24,2026-02,Returned,1081,Italy,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,1,84.39,84.39,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
359,2026-02-24,2026-02,Returned,1081,Italy,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,2,129.32,258.64,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
359,2026-02-24,2026-02,Returned,1081,Italy,56,Body Lotion 14,Beauty,BeautyPro,6,BeautyPro Trade,2,58.49,116.98,34.68,58.49,23.81,0.4071,40,Medium Stock,2,4.7
360,2026-02-24,2026-02,Cancelled,1158,Italy,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,1,125.29,125.29,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
361,2026-02-27,2026-02,Cancelled,1060,Netherlands,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,3,84.77,254.31,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
361,2026-02-27,2026-02,Cancelled,1060,Netherlands,75,Reusable Bottle 5,Green Living,EcoTrend,8,EcoTrend Supply,2,91.93,183.86,69.39,96.77,27.38,0.2829,120,High Stock,6,4.3
362,2026-03-01,2026-03,Cancelled,1054,Austria,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,3,69.34,208.02,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
362,2026-03-01,2026-03,Cancelled,1054,Austria,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,2,59.15,118.3,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
362,2026-03-01,2026-03,Cancelled,1054,Austria,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,1,45.4,45.4,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
362,2026-03-01,2026-03,Cancelled,1054,Austria,45,Body Lotion 3,Beauty,BeautyPro,6,BeautyPro Trade,1,72.19,72.19,39.7,72.19,32.49,0.4501,12,Low Stock,2,4.7
363,2026-03-02,2026-03,Completed,1176,Germany,34,Foam Roller 6,Fitness,UrbanFit,5,UrbanFit Partners,2,73.3,146.6,44.58,73.3,28.72,0.3918,25,Medium Stock,7,3.9
363,2026-03-02,2026-03,Completed,1176,Germany,94,Toy Basket 10,Kids,KidsWorld,9,KidsWorld Source,3,39.06,117.18,23.3,39.06,15.76,0.4035,8,Low Stock,8,3.8
363,2026-03-02,2026-03,Completed,1176,Germany,9,Wireless Mouse 9,Electronics,TechNova,1,TechNova Supplies,1,114.33,114.33,77.98,116.66,38.68,0.3316,150,High Stock,3,4.8
364,2026-03-02,2026-03,Completed,1032,France,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,3,98.66,295.98,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
364,2026-03-02,2026-03,Completed,1032,France,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,3,51.76,155.28,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
364,2026-03-02,2026-03,Completed,1032,France,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,2,98.19,196.38,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
364,2026-03-02,2026-03,Completed,1032,France,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,3,107.03,321.09,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
365,2026-03-02,2026-03,Completed,1108,Netherlands,87,Drawing Kit 3,Kids,KidsWorld,9,KidsWorld Source,3,70.26,210.78,51.16,73.96,22.8,0.3083,150,High Stock,8,3.8
366,2026-03-03,2026-03,Completed,1047,Spain,91,Drawing Kit 7,Kids,KidsWorld,9,KidsWorld Source,1,73.55,73.55,55.46,77.42,21.96,0.2836,25,Medium Stock,8,3.8
366,2026-03-03,2026-03,Completed,1047,Spain,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,2,51.76,103.52,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
367,2026-03-03,2026-03,Completed,1093,Italy,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,2,96.92,193.84,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
368,2026-03-04,2026-03,Completed,1146,Germany,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,2,103.85,207.7,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
368,2026-03-04,2026-03,Completed,1146,Germany,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,1,28.73,28.73,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
368,2026-03-04,2026-03,Completed,1146,Germany,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,3,84.39,253.17,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
